mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,delta2_21,delta2_22,delta2_23,delta2_24,delta2_25,delta2_26,delta2_27,delta2_28,delta2_29,delta2_30,Emotion
-459.8052,44.64456,-49.440063,-16.980175,-14.64407,-5.469671,-20.402473,-17.316223,-16.380184,-5.368197,-3.2995465,13.074486,11.199331,4.157889,14.961231,8.6347475,-5.639796,-5.4382663,-8.421289,-2.0716946,3.7762995,5.4328213,-4.0723066,-5.8315845,4.913754,11.437879,-0.47208932,0.10895765,-0.89337754,-1.4880502,0.041934088,0.020809362,0.018713647,0.045287665,-0.0008203014,-0.023659931,-0.025342051,-0.03406829,-0.020410117,-0.051130343,-0.050421182,0.022397365,0.018605284,0.0005082665,0.030402906,0.0021487644,-0.030310972,-0.0228581,-0.021704353,0.007312214,0.032317553,0.016587632,0.020001745,0.022453915,-0.014678984,-0.026516683,0.004340117,0.009408139,-0.0063974424,0.0012951925,0.007926794,0.009172007,0.0008989743,-0.004198664,0.0012542381,0.0035093313,0.0040550088,0.012619221,0.009050748,-0.012116985,-0.014335134,0.0027917002,0.0034952452,-0.0041862726,-0.001416827,0.0047297217,0.010298934,0.0047513936,-0.0094744265,-0.005732655,0.0031466596,-0.0091217905,-0.016138958,-0.0020525383,0.008708612,0.01477084,0.013891748,-0.0064587686,-0.014077941,0.004164855,6
-687.7179,80.2637,8.205676,17.492561,8.219366,18.518429,0.06544087,11.636992,2.3219345,-1.0816587,4.091995,4.8364654,2.7294066,-2.0671008,4.940929,4.1506977,-0.54220647,0.91353464,0.9461879,-0.17637314,1.5966352,-0.14557551,0.9481139,1.5103595,-0.69173324,1.3996859,-0.39515102,0.11828864,-0.5005857,0.0827793,0.08268335,0.05958045,0.00011497559,0.016837107,0.038446624,0.024510808,-0.001263071,-0.0015884204,-0.0018242967,0.0006315766,0.025467014,0.021404576,-0.011777904,-0.03273784,-0.018324764,0.0043120463,-0.006681288,-0.014948608,-0.023982698,-0.038176823,-0.0135514345,0.010407667,-0.00051831815,-0.020187348,-0.015612204,0.0018982296,-0.003908029,0.00067487237,0.014688685,0.0085667875,0.014411784,0.0065959804,-0.002766009,0.0029735283,0.012236505,0.017732264,0.0064929035,0.0015850909,-0.00086516707,-0.0027968471,0.003570928,-0.0018161552,-0.007837478,-0.010050167,-0.006008258,0.002606021,-0.002230285,-0.001544837,0.0026040636,0.003556463,0.00918119,0.0099168075,0.009608343,0.000103808154,-0.008027303,-0.002681205,-0.0045431666,-0.00462481,-0.0016266905,0.0018437692,5
-717.7742,89.41601,8.160988,18.06065,6.772948,12.859463,5.0354385,0.9129637,-8.693777,1.879613,-2.1998482,-8.478713,-1.7684709,-1.9314104,0.10116076,0.44331634,0.6889448,0.840659,0.99549556,-0.45348594,0.7764521,-0.01633572,-1.3504884,1.689614,2.1121755,-0.42857957,-3.4955833,-1.0044701,0.9333032,-1.3465291,0.015396252,0.002963382,0.008940465,0.042731594,0.024813773,0.000725514,0.013673122,0.024920253,0.047896758,0.07407644,0.056896824,0.029096927,0.016052604,0.0040018917,0.014140675,0.0280542,0.00887093,-0.0075782933,-0.005845201,-0.011300176,-0.009747909,0.0046674386,0.0101645235,0.008064084,0.008185876,0.015102261,0.02344084,0.018881414,0.013606443,0.01760765,-0.044133563,-0.04383623,-0.008132432,0.0062279184,-0.006442017,-0.015956366,-0.010969295,-0.0025499573,0.005614084,0.012739264,0.015808852,0.009432582,-0.005610962,-0.012214761,-0.011616828,-0.021327583,-0.023494732,-0.0068867397,-0.004293213,-0.018593105,-0.020816911,-0.012489452,-0.0041750674,0.0022773826,0.0035859665,0.006910787,0.0077421293,-0.0049150754,-0.0096539585,0.0003328575,4
-772.1078,73.79806,1.79839,14.9769125,-0.16336492,7.609535,-0.5694131,-0.5815578,-4.94837,-4.2509947,-3.686783,-2.2857678,2.761875,-3.146685,-1.8807034,2.2911012,-1.5772818,-1.5455104,0.4085329,-2.7742157,-4.2607284,-0.73803514,0.0709748,-0.8314484,-2.338017,-0.80819905,-1.5478933,-1.4458126,-1.9678702,-1.2602364,-0.02781094,-0.03781643,-0.034130644,-0.029625546,-0.02478707,-0.019849218,-0.01549527,-0.012274019,-0.010161922,-0.008953229,-0.008669021,-0.009529308,-0.01136474,-0.013119503,-0.013722487,-0.01333752,-0.012699666,-0.01173725,-0.010132993,-0.008410254,-0.007177772,-0.0062233536,-0.0052945083,-0.004859214,-0.005493599,-0.0070907455,-0.008863204,-0.01002418,-0.010551387,-0.010917703,0.017114313,0.023604475,0.022300873,0.0210036,0.019840505,0.018758353,0.017807174,0.016825777,0.015572772,0.014079551,0.012544395,0.011201547,0.010187761,0.009191898,0.007754944,0.0060849707,0.004782809,0.0039264346,0.0033125384,0.0030744034,0.003243706,0.003429142,0.0034707277,0.003685886,0.0043161088,0.0052693468,0.0062071714,0.006684408,0.006602929,0.006340865,8
-667.1013,70.25821,10.134664,31.802212,2.9710884,16.207407,-12.022545,1.0943296,-0.62902105,0.19365019,-5.076114,-4.413951,-0.04525696,0.2921013,-5.276077,1.3995001,-2.2147698,-2.282651,0.76025295,-1.6630188,-4.2657356,-0.118161015,-1.7677429,-3.3510237,-6.2135434,-0.7568593,-2.9962163,-2.4874837,-4.1298943,-1.7222214,0.038540892,0.04880929,0.0345621,0.018076757,0.0047894083,-0.003179215,-0.0062933885,-0.005827489,-0.003123035,0.0003939104,0.0035857197,0.0062033283,0.008707829,0.011366958,0.013772693,0.015251353,0.015351299,0.01376978,0.010263739,0.00516184,-0.00015893043,-0.0039089764,-0.005308201,-0.0051551713,-0.0047643543,-0.0045363763,-0.0038722828,-0.002362729,-0.000587222,0.0004868642,0.0006323539,0.00041355548,-0.00036178573,-0.00014599098,0.0016016266,0.0040912437,0.005871332,0.0059310556,0.004241876,0.0015747811,-0.00095739926,-0.002346531,-0.0021341494,-0.00071204506,0.00087534136,0.00163942,0.0012922187,0.00026057154,-0.00081194297,-0.0014833105,-0.0015719793,-0.0011124875,-0.00041555162,-2.2609863e-06,-0.00020060131,-0.0007623457,-0.0010645018,-0.00079240487,-0.0002891324,-8.509598e-05,7
-729.0364,54.589542,-12.344821,4.180847,-0.19450736,1.3541269,-10.291252,-0.6475438,-12.944008,-8.884787,-3.5197544,-4.1683717,-6.128106,-2.9867163,-3.8989615,-3.4973552,-2.9514232,-3.1740458,-6.564414,-5.022279,-5.205326,-4.804737,-3.1376808,-3.8832417,-2.1899533,0.38482487,-2.091817,1.0219637,0.16809686,0.8102579,-6.781684e-06,-1.1915042e-05,-1.808449e-05,-2.6935413e-05,-3.6382382e-05,-4.4612974e-05,-5.0321036e-05,-5.314085e-05,-5.3682445e-05,-5.3317457e-05,-5.3726595e-05,-5.6378634e-05,-6.207419e-05,-7.076911e-05,-8.157448e-05,-9.3059774e-05,-0.00010366793,-0.000112153866,-0.00011791418,-0.000121063655,-0.0001223205,-0.0001226796,-0.00012304165,-0.0001239188,-0.00012527278,-0.00012655905,-0.00012699616,-0.00012578494,-0.00012247062,-0.00011710767,0.00014393179,0.00019900262,0.00018609526,0.00016739781,0.00014657591,0.00012749655,0.000113467744,0.00010650173,0.00010692264,0.000113353686,0.00012304532,0.00013257618,0.00013851236,0.00013821876,0.00013032445,0.00011500808,9.3854505e-05,6.954703e-05,4.5229623e-05,2.393283e-05,8.008363e-06,-1.3061511e-06,-3.995167e-06,-1.2895944e-06,4.666087e-06,1.1213768e-05,1.5666456e-05,1.5819882e-05,1.033e-05,-1.0283641e-06,8
-595.5357,53.243973,-9.9632225,5.9891768,-7.002252,5.1392326,-9.010887,-6.2358217,-3.808812,-5.574133,-9.557831,-4.189487,-0.39565226,-4.94624,-4.9595947,-2.6357641,-6.4332895,-6.0490117,-1.1047442,-3.324716,-5.8232036,-3.6738276,-2.512809,-3.81671,-3.8408701,-2.5143032,-0.68713814,0.5038008,-1.0566852,-0.6572056,0.0,0.0,7.358598e-10,-1.1773757e-08,1.1773757e-08,-5.8868785e-09,-2.9434393e-09,0.0,4.415159e-09,-7.358598e-09,5.8868785e-09,5.8868785e-09,0.0,-2.9434393e-09,-2.9434393e-09,-2.9434393e-09,-5.8868785e-09,-5.8868785e-09,-2.5755094e-09,2.9434393e-09,-1.1773757e-08,0.0,0.0,-2.9434393e-09,0.0,2.9434393e-09,-1.4717196e-09,0.0,-8.830318e-09,2.9434393e-09,0.0,-8.830318e-09,2.9434393e-09,4.415159e-09,-1.4717196e-09,-5.8868785e-09,0.0,-1.4717196e-09,7.358598e-10,0.0,-7.358598e-09,7.358598e-10,-6.6227384e-09,3.4033516e-09,-2.2075795e-09,-7.358598e-10,1.8396495e-10,0.0,-4.7830886e-09,-3.679299e-10,7.358598e-10,2.2075795e-09,1.4717196e-09,0.0,2.5755094e-09,-2.5755094e-09,-5.5189484e-09,-3.679299e-10,-4.415159e-09,5.8868785e-09,3
-543.8154,54.506805,-17.210318,-5.4653106,-6.328649,3.9048314,-20.27169,-4.2064,-7.094317,-9.796743,-7.8885202,0.11163491,-7.3328023,-5.6401253,-1.0384399,-4.762246,-0.6068394,5.730509,3.4681473,3.7772162,7.275141,6.2248063,0.72776175,0.9674709,1.7441272,3.2412605,1.5229272,0.6923231,0.27974594,1.2458869,7.667733e-08,-3.8338666e-08,-3.8338666e-08,-1.1980833e-09,9.584666e-09,-7.1885e-09,0.0,-2.3961666e-09,4.792333e-09,0.0,4.792333e-09,4.792333e-09,0.0,-2.3961666e-09,0.0,0.0,-7.1885e-09,0.0,-1.9169333e-08,-9.584666e-09,0.0,7.1885e-09,0.0,2.3961666e-09,2.3961666e-09,0.0,0.0,-1.1980833e-09,-7.1885e-09,0.0,2.3961666e-08,2.3961666e-08,7.1885e-09,-1.078275e-08,-5.391375e-09,-2.3961666e-09,0.0,-2.9952082e-10,1.797125e-09,-1.1980833e-09,5.9904165e-10,4.792333e-09,3.59425e-09,-2.2464062e-09,6.5894583e-09,-2.9952083e-09,5.9904165e-10,-2.3961666e-09,-1.797125e-09,2.9952083e-09,1.797125e-09,5.9904165e-10,5.9904165e-10,5.9904165e-10,1.4976042e-09,0.0,-1.1980833e-09,2.3961666e-09,5.9904166e-09,-2.6956875e-09,3
-625.8999,62.32909,-8.796295,3.4082878,0.5053953,3.0057228,-10.624208,-4.651897,-10.4387865,-7.1270657,-4.759798,0.3602807,-6.6287527,-8.046423,-3.0962844,-2.1336203,-6.109657,-2.9001575,-6.356648,-5.176691,-4.9077544,-5.121946,-5.0944386,-4.719564,-1.6940047,1.3075224,-0.010735406,2.0138357,0.9680886,-1.7204021,0.0039370907,0.005418929,0.004983806,0.0042986795,0.0034204363,0.0024225472,0.0013882621,0.00040196363,-0.0004602286,-0.0011401202,-0.0016050389,-0.0018519573,-0.0019071973,-0.0018210688,-0.0016585557,-0.0014872728,-0.0013655354,-0.0013325214,-0.0014027691,-0.0015657264,-0.001790323,-0.0020331196,-0.002247896,-0.002394656,-0.0024460107,-0.002389971,-0.0022291602,-0.0019773731,-0.0016548532,-0.0012838298,-0.0014973646,-0.0020236818,-0.0017508722,-0.0013255291,-0.00078950106,-0.0001969615,0.00039075606,0.00091164955,0.001310751,0.0015478563,0.0016038395,0.001484161,0.0012185583,0.00085659634,0.00045946194,8.96364e-05,-0.00019969764,-0.0003734436,-0.00041948914,-0.00034937088,-0.00019418469,2.814979e-06,0.00019521578,0.0003421641,0.000414895,0.000400209,0.0003004629,0.00013082368,-8.5119216e-05,-0.00032010407,3
-631.96204,65.77777,-3.6301618,9.69345,3.3446844,10.630424,-8.634847,0.4281702,-3.272588,-7.035547,-6.7877316,-0.7293184,-2.499607,-7.519865,-4.9517927,-1.3933827,-2.7619634,-0.9406575,-1.0136863,-3.5233557,-3.325092,-2.3060606,-1.1254296,-2.4956834,-3.5220797,-0.7208148,-1.0788864,0.3940798,-3.6794372,-1.4424268,0.004489241,0.0063340636,0.006291022,0.0062196776,0.0061208955,0.0059957174,0.0058454345,0.0056716492,0.0054761856,0.005261024,0.005028404,0.0047806487,0.004520216,0.004249655,0.0039715604,0.0036885082,0.003403132,0.003117901,0.0028353066,0.0025576572,0.0022871466,0.0020257905,0.001775421,0.0015376902,0.001314007,0.0011055209,0.0009132199,0.0007377877,0.00057970727,0.00043920128,0.003337068,0.0047078216,0.004673907,0.004617777,0.0045400974,0.0044416883,0.004323635,0.00418724,0.004033961,0.0038654017,0.0036833917,0.0034898107,0.003286651,0.0030759443,0.0028597903,0.002640272,0.0024194361,0.0021993527,0.0019818887,0.0017689343,0.001562197,0.0013632335,0.0011734962,0.0009942207,0.00082647544,0.00067113084,0.0005288891,0.00040022054,0.0002854391,0.00018462435,8
-493.58536,45.880035,-14.220271,0.71413106,-3.4558108,-3.1082215,-14.421846,-0.85180193,-7.3271837,-12.014933,-7.4267654,1.011958,-3.7636144,-7.9688544,-2.0264997,-3.1152682,-6.8766866,-1.8581034,-4.51333,-0.4238141,1.8988155,-1.6435949,-1.7942475,0.1548834,0.9035239,1.7023596,0.67789024,3.6914525,1.3399743,-0.31656396,-4.0798902e-08,0.0,0.0,1.01997255e-08,5.0998628e-09,-1.01997255e-08,2.5499314e-09,0.0,-2.5499314e-09,1.01997255e-08,-5.0998628e-09,-1.2749657e-09,1.2749657e-09,-1.01997255e-08,-1.01997255e-08,-2.5499314e-09,5.0998628e-09,7.649794e-09,0.0,0.0,-5.0998628e-09,5.0998628e-09,-3.824897e-09,1.9124484e-09,-5.0998628e-09,1.2749657e-09,5.0998628e-09,-5.0998628e-09,-6.3748284e-10,5.0998628e-09,-3.569904e-08,0.0,-3.824897e-09,2.5499314e-09,3.824897e-09,3.187414e-09,2.3905605e-10,1.115595e-09,-1.9124484e-09,-3.824897e-09,-4.7811213e-09,1.9124484e-09,1.9124484e-09,3.187414e-09,1.593707e-09,3.5061556e-09,-3.5061556e-09,-2.23119e-09,2.8686726e-09,3.187414e-09,3.187414e-09,3.1874142e-10,2.8686726e-09,-1.4024622e-08,-2.5499314e-09,1.9124484e-09,-2.23119e-09,-4.1436383e-09,4.46238e-09,-1.9124484e-09,5
-839.2694,72.41882,12.912185,15.8996725,1.5810893,11.0507345,-11.91766,7.340438,-8.85581,-8.400799,-1.0791644,-3.622707,2.0799367,-4.612659,-5.376254,-1.6825961,-0.2649611,1.2635813,-7.711159,-2.359598,-3.1460884,-2.68292,-0.9217905,-6.437963,-2.3406172,-1.8929291,-2.1338558,-4.6081047,-3.7605784,-0.91288984,0.0,0.0,-1.575755e-08,-1.0961774e-08,-5.480887e-09,-5.480887e-09,1.0961774e-08,0.0,5.480887e-09,2.7404434e-09,5.480887e-09,0.0,1.0276663e-09,3.4255543e-10,8.22133e-09,0.0,-8.22133e-09,-2.7404434e-09,-5.480887e-09,-1.3702217e-09,5.480887e-09,-2.0553326e-09,0.0,5.480887e-09,1.3702217e-09,-3.76811e-09,0.0,2.7404434e-09,-4.110665e-09,6.8511086e-10,4.6587537e-08,-2.4663992e-08,-2.7404434e-09,1.3702217e-09,1.0961774e-08,-6.165998e-09,-2.7404434e-09,0.0,-6.8511086e-10,3.4255543e-09,-3.4255543e-10,-4.795776e-09,-4.110665e-09,-4.110665e-09,-2.7404434e-09,-1.0276663e-09,-6.8511086e-10,8.5638857e-10,-8.22133e-09,1.0276663e-09,0.0,-3.4255543e-10,-2.7404434e-09,1.3702217e-09,-6.8511086e-10,3.4255543e-09,-2.397888e-09,-2.0553326e-09,0.0,1.0276663e-09,1
-546.81824,54.099987,-15.435695,16.690666,-3.8227253,2.3514235,-10.403259,3.319412,-12.507397,-2.816728,-5.43627,-6.6273913,-0.5924959,-1.608777,-5.4866266,-0.4647567,-4.1621075,-4.6282187,-1.0466231,-0.13562532,-3.6676903,-0.9243425,-1.3749973,-2.2987304,-1.7928778,1.3709298,-1.706245,2.4836998,2.7558641,3.3636434,0.365324,0.16157779,-0.03336035,0.017937392,0.020385511,-0.047923047,-0.04897702,-0.016929658,-0.057254903,0.026605994,-0.05031736,-0.049641408,-0.03643207,0.023136785,0.04777,-0.03229361,-0.056748584,-0.022711476,0.009497443,-0.0054999515,0.003867875,8.9731184e-05,-0.015860884,-0.016287323,-0.014767142,-0.015907504,-0.01120596,-0.009210509,0.013785046,-0.0035105655,-0.025240572,0.004235636,0.030075915,-0.004470415,-0.0036636158,-0.0057340506,-0.012992787,-0.0075022127,0.0005071592,0.011990378,-0.0016858445,-0.0057121273,-8.567852e-05,-0.0035698875,-0.0002491989,0.007284435,0.001595531,0.0062444718,-0.009522238,-0.008824444,0.0010740238,-0.0064471634,-0.003097274,0.004227499,0.0014802013,-0.0049583423,-0.010201536,-0.01872697,-0.017226348,-0.01336072,7
-471.45374,61.287704,-16.126535,3.0725646,-6.992463,-4.0967073,-15.8540325,-2.1707137,-10.856386,-9.607266,-8.712009,-5.68589,-5.900045,-8.217106,-5.6896453,-6.9992666,-7.9225636,-0.77988034,-7.9517217,-4.794498,0.27342144,0.35887462,-1.8154751,2.9426198,-1.765536,-0.0647611,-1.9163541,-1.5939202,-1.8826647,3.8725557,0.0014208365,0.002295729,0.0027677196,0.002723786,0.0019915875,0.0011540151,0.00089164404,0.0012124149,0.0014746109,0.00117137,0.0005484272,0.00032347065,0.0008383396,0.0016453485,0.0020168,0.0017762904,0.0014720862,0.0016927834,0.002340865,0.0027271244,0.002373548,0.001573429,0.0010474754,0.0011077365,0.0013208528,0.001062703,0.00029537643,-0.00036012032,-0.00033884923,0.00021889129,-0.0049412586,-0.0062704817,-0.0048460593,-0.0040457402,-0.0042632744,-0.00456129,-0.003877892,-0.0023741324,-0.0013080599,-0.0015928186,-0.0027602715,-0.0035456833,-0.0033702971,-0.002954392,-0.0033657067,-0.004674752,-0.0058205924,-0.0058172652,-0.0048501533,-0.0039893566,-0.0039120596,-0.0041651092,-0.0037977672,-0.00255725,-0.0012225022,-0.00072566955,-0.001134421,-0.0016685165,-0.0016615543,-0.0013016777,5
-448.7929,61.938744,-17.334631,5.0066466,4.7182126,9.26817,-13.232455,-5.1435184,-2.2896059,-8.995753,-11.05602,-1.745317,-0.24841194,-5.8790617,-5.6303053,0.29821458,-1.6216933,-2.6397424,-1.6128819,-5.223763,-3.292415,-2.4159057,-3.6185665,-4.7319245,-5.9619207,-3.5015247,-4.137682,-2.6251545,-5.2894173,-4.4461093,3.598771e-08,0.0,-1.7993855e-08,4.498464e-09,8.996928e-09,-4.498464e-09,0.0,5.62308e-09,0.0,0.0,-5.62308e-09,8.996928e-09,-6.7476957e-09,0.0,0.0,0.0,4.498464e-09,-1.124616e-09,-2.249232e-09,1.124616e-09,-2.249232e-09,0.0,5.62308e-10,2.249232e-09,2.249232e-09,1.124616e-09,1.124616e-09,1.124616e-09,0.0,-2.81154e-09,-5.62308e-09,1.5744623e-08,-2.249232e-09,0.0,-2.249232e-09,0.0,-1.124616e-09,5.060772e-09,2.249232e-09,-5.62308e-09,3.3738479e-09,5.62308e-09,-5.060772e-09,-1.124616e-09,-1.124616e-08,2.249232e-09,-1.124616e-09,5.62308e-10,-1.40577e-09,8.4346197e-10,0.0,-1.124616e-09,8.4346197e-10,-3.6550019e-09,3.936156e-09,-2.81154e-10,2.81154e-10,-2.249232e-09,2.81154e-09,2.81154e-09,5
-772.60944,69.017845,3.1654723,16.932135,-2.9363968,12.125835,-7.191019,1.0228742,-4.95753,-1.8534317,-1.9359964,-1.4887527,0.8191492,-7.4440613,-2.0282128,1.2030578,-5.679119,4.0052857,-4.469395,-3.9498396,-3.1682332,-1.4094025,-5.833345,-1.9108906,-4.514051,-0.6890699,-3.6550987,-3.3561046,-1.8023901,-4.2881846,0.0018732151,0.0027177334,0.002891034,0.0030840437,0.0031894546,0.003116876,0.002826148,0.0023435603,0.0017548403,0.0011776524,0.0007229348,0.00045878193,0.00038936237,0.0004559774,0.0005597261,0.000597698,0.000499703,0.00025270134,-9.522339e-05,-0.00045299032,-0.00071967207,-0.00082097325,-0.0007362974,-0.0005066519,-0.00022123754,1.2906889e-05,0.00010700027,2.0002326e-05,-0.00022874773,-0.00056776655,-0.0025793787,-0.0037141282,-0.003883687,-0.004078202,-0.0041987323,-0.0041612685,-0.003927139,-0.0035177928,-0.003008661,-0.0025042652,-0.0021031152,-0.0018651597,-0.001792565,-0.0018308647,-0.0018896116,-0.0018752957,-0.0017247532,-0.0014272599,-0.0010282453,-0.0006125793,-0.00027442691,-8.3879255e-05,-6.235639e-05,-0.000175111,-0.00034348914,-0.0004722563,-0.00048242914,-0.00033796704,-5.7224494e-05,0.00029458306,2
-566.61035,67.68917,-6.584167,14.038364,-1.4840902,8.317773,-5.674693,1.817085,-1.4121456,-4.075217,-7.2963595,-2.7123296,-0.32653695,2.1017883,-2.494776,-0.2661604,-3.1565475,-2.0902517,0.6734042,-2.0155516,-2.6086702,-2.0271325,-2.081595,-0.3901939,-3.3530962,-2.172867,-2.1693027,0.9869259,-1.2700081,-1.6073114,0.11175204,0.022317952,-0.033788912,0.090378456,0.029154614,-0.064376734,0.017566906,0.039282866,-0.040592633,-0.03553937,-0.008546856,-0.02445881,-0.023884682,-0.016269742,0.0074875853,0.016766135,-0.020177616,-0.018469056,0.014198063,-0.007697043,-0.015304099,0.02487327,0.011347509,-0.013533999,0.0059318664,0.0011058878,-0.007477692,0.01859245,0.019815287,0.0003318237,0.029636407,-0.0396665,-0.055050008,0.050617695,0.021201065,-0.040539887,0.014237311,0.034498535,-0.005379061,0.013867681,0.039000764,0.021416778,0.0055348063,-0.004818554,0.0034132851,0.011232346,-0.0062525882,-0.0011938354,0.016337862,-0.0071985023,-0.020186793,0.0033355178,-0.0036134308,-0.015098387,0.0014963291,-0.0026213573,-0.011833178,0.0028334898,0.0033685667,-0.006231645,6
-562.28284,81.21641,-5.697847,0.4272451,3.8036227,11.602735,-9.872592,-11.835634,-6.651838,-8.256984,-9.447257,-1.2279353,0.56294614,-1.3023548,-4.96021,-1.0633696,0.9679606,-4.4695826,-1.1462787,1.2646544,-3.4990954,-4.101257,-0.878826,-2.3117137,-2.755198,-4.6901565,-5.6438594,-3.9913568,-2.7498908,-3.1249716,-0.0016585658,-0.014452919,-0.03755605,-0.048410058,-0.040681876,-0.028029542,-0.0240015,-0.027715521,-0.030199632,-0.027745191,-0.024321573,-0.023309022,-0.022225346,-0.01771283,-0.012467864,-0.01271488,-0.019126257,-0.024798837,-0.023868622,-0.018430706,-0.01438817,-0.013564917,-0.013519841,-0.013158723,-0.01415235,-0.01700135,-0.019469615,-0.019587044,-0.017444605,-0.013788561,0.019535363,0.021150434,0.0072133755,-0.0030803592,-0.0043857414,-0.0016967052,-0.001302048,-0.0015437603,0.0018585372,0.00627662,0.005692736,7.346194e-05,-0.0056391302,-0.008838236,-0.010695306,-0.013171577,-0.01699466,-0.020114325,-0.018936353,-0.013705415,-0.009046979,-0.006513078,-0.0026873543,0.0026146672,0.0041596964,0.00018598289,-0.004542372,-0.0064995075,-0.0066221366,-0.005628765,3
-625.05414,90.816864,-11.230766,17.407736,3.9594162,13.049319,-6.6623964,-0.41789493,-13.004004,-7.7155256,-2.5789871,-4.9404173,-3.472785,-2.4892375,-2.3701568,1.6093037,-4.782575,-4.6412134,-1.0130906,0.2952579,-0.33560076,-2.1900287,-0.56062424,-1.9716038,-1.5015613,-1.0180036,-2.0062394,-1.5644387,-3.6098971,-1.3110193,0.17424232,0.121315986,-0.0005299726,0.047670253,0.056485552,-9.308462e-05,0.0072051845,0.020060744,-0.035649378,-0.054340426,-0.0064665712,0.011328149,-0.001702624,-0.0062406794,0.008771846,0.013458476,-0.017285753,-0.016468508,0.020949457,0.017486483,-0.013560114,-0.011718739,0.00538213,-0.008397445,-0.024514033,-0.009670594,0.007058462,-0.0011795969,-0.018612886,-0.015424372,0.0068267914,-0.0076711373,-0.011350257,0.01223661,0.008669108,-0.007634601,0.0002049674,0.017245157,0.014977683,0.000807473,0.0017975522,0.009106458,0.011307942,0.012168895,0.010842571,0.01256361,0.009014425,0.0039858394,0.003811659,-0.0033222835,-4.502857e-05,0.012573575,0.014408212,0.0077042053,-0.0045520235,-0.005620836,0.0017083148,0.0048438865,0.0080009075,0.0007440318,5
-823.4669,81.963036,8.979026,18.55556,5.6188173,14.384261,1.2452163,4.5665946,-0.9142456,-4.95295,-1.0535773,2.025528,2.42398,-0.41779587,0.5839799,6.7786484,1.0324948,-3.365126,4.7660303,1.7426461,-3.0515153,0.65843743,3.2382355,-0.65860105,-1.6623119,0.3162777,-0.9628713,1.2171874,-0.93324375,-0.46362653,-0.04231501,-0.044509523,-0.037289683,-0.023881607,-0.01504311,-0.023838555,-0.028000604,-0.024407342,-0.021092467,-0.013353776,-0.0075532044,-0.00046946484,-0.011234874,-0.0034356473,0.0060202866,-0.0054655513,-0.01191196,-0.008742219,-0.009638944,0.0032625757,0.01017178,0.009208909,0.0085393945,9.973033e-05,-0.013239426,-0.017199796,-0.0037231932,-0.0011199089,-0.008047224,-0.0076089976,0.00701685,0.018305084,0.007283918,0.0048855236,0.0014232479,-0.0061715096,-0.0077489573,-0.0001680928,0.0021323801,-9.814736e-05,-0.0032699977,-0.003762499,0.002954522,-0.00047245965,-0.0075429194,6.215832e-05,0.005751716,0.0072396873,0.010387654,0.010045824,0.007985746,0.003288848,0.008597083,0.0043700067,0.0016732345,0.0012270291,0.0031048274,0.0014333486,-0.0045558237,-0.0077467565,2
-657.75745,62.952564,3.2244718,12.05782,-0.91433907,9.037331,-0.97555864,0.5396808,-5.8337264,-0.6021102,-5.5162683,-0.5128437,-1.3498912,-2.5066066,-3.2421868,0.5233595,-4.2685895,-2.4438086,0.47553182,-2.7655096,-2.8939903,0.19057381,0.53874123,-0.5127984,-2.6054323,-1.7910544,-2.3613336,0.15837014,-1.1210903,-1.5667552,-0.0015693965,-0.002217918,-0.0022134061,-0.0022058745,-0.002195318,-0.0021817994,-0.0021653592,-0.0021460552,-0.0021239105,-0.0020990113,-0.002071392,-0.0020411634,-0.0020083834,-0.0019731608,-0.0019355728,-0.0018957288,-0.0018537052,-0.0018097137,-0.0017637673,-0.001716031,-0.0016666193,-0.0016156683,-0.0015632998,-0.0015096909,-0.0014549325,-0.0013991944,-0.001342602,-0.0012853239,-0.0012274797,-0.0011692249,-0.0015385968,-0.002174749,-0.002171139,-0.0021650777,-0.0021566106,-0.0021457723,-0.0021325818,-0.0021170627,-0.0020992507,-0.0020792044,-0.0020569637,-0.002032577,-0.0020061173,-0.0019776348,-0.0019471977,-0.0019148838,-0.0018807596,-0.0018449388,-0.0018074671,-0.001768449,-0.0017279758,-0.0016861282,-0.0016430228,-0.0015987412,-0.0015533961,-0.0015070945,-0.0014599133,-0.001411985,-0.0013634121,-0.0013142797,8
