mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,delta2_21,delta2_22,delta2_23,delta2_24,delta2_25,delta2_26,delta2_27,delta2_28,delta2_29,delta2_30,Emotion
-776.7362,85.98067,13.069962,25.981894,6.701819,17.408077,-5.8246865,11.603513,-6.4495034,1.0945687,-0.16592208,8.73968,0.58063143,6.2955904,-3.607137,3.8107057,-2.2251098,4.8536134,0.30217782,-0.68654287,1.5778818,1.6319726,1.8737271,0.74669194,-1.7627265,1.0399516,-2.6651335,-0.27448392,-0.16282892,-1.0287457,-0.1057539,-0.08448224,0.0014162362,0.021383679,0.037072044,0.018769871,0.039291166,0.053891756,0.06915311,0.075422265,0.0155134825,-0.028977191,-0.022945648,0.007761379,0.0017598629,0.008968385,0.00416289,0.0033679486,-0.011869146,0.010857952,0.03854016,0.013873848,-0.0114625245,-0.019921398,0.0055412115,0.008815108,0.017649714,0.02179553,-0.013796401,0.011350678,0.056988843,0.06909344,0.02527929,0.013835165,0.02763408,0.037110563,0.031920224,0.008771611,-0.0032043688,-0.007403171,0.0034741655,0.023935068,0.0154533535,-0.0050948435,-0.016771441,-0.016254747,-0.006975132,0.0031936087,-0.0067211315,-0.012310447,0.0004077688,0.0019593488,0.010216175,-0.004520529,-0.019002106,-0.0077971714,-0.00887994,-0.007377909,0.0044511673,0.0068499446,4
-625.3309,52.821106,-11.088816,0.44373378,-8.303732,-3.3866134,-16.474522,1.863334,-15.922823,-3.0959694,-5.7098374,-4.7051644,-8.206035,-1.7605871,-4.957391,-0.7057392,-0.2988905,-2.0487223,-3.7938485,0.07340374,-1.6136694,0.025017451,-2.0330796,0.60146683,0.46039456,-0.4922061,0.048556518,1.0267642,0.5070416,0.0022820234,0.0024777413,0.0034513236,0.0033004463,0.0030696094,0.0027804312,0.0024493248,0.0020830394,0.0016802519,0.0012381315,0.000760299,0.00026180147,-0.00023218393,-0.00069304707,-0.0010976375,-0.0014349222,-0.0017068147,-0.0019229591,-0.0020925165,-0.0022170066,-0.002288641,-0.0022943914,-0.002224122,-0.0020779117,-0.0018688232,-0.0016194328,-0.0013535559,-0.0010880135,-0.00082795025,-0.0005686671,-0.00030240417,-0.0010741234,-0.0014958143,-0.0014297388,-0.0013302803,-0.0012083367,-0.0010717779,-0.00092310196,-0.0007602468,-0.0005802259,-0.00038339273,-0.00017624647,2.927091e-05,0.00021930411,0.00038286165,0.0005153075,0.00061878003,0.00069940684,0.0007627789,0.00081019255,0.0008376158,0.0008380331,0.0008056626,0.0007400919,0.00064764655,0.00053962035,0.0004278578,0.00032037534,0.00021880698,0.00011950433,1.7209351e-05,8
-433.7,45.517643,-26.08766,-0.8641821,-5.600987,-3.0596192,-17.940647,-5.8741064,-16.356852,-9.393984,-7.5470357,-1.1358312,-13.471578,-10.701034,1.823796,3.257319,-4.0343657,2.6721463,-1.3583349,4.407564,3.740625,3.2017603,1.3440166,-0.5945768,2.7649553,1.9836909,0.11161254,1.7148081,1.4001677,-0.45728582,4.7387545e-08,1.1846886e-08,0.0,1.1846886e-08,-2.9617215e-09,0.0,-1.1846886e-08,-5.923443e-09,5.923443e-09,-5.923443e-09,-1.1846886e-08,5.923443e-09,5.923443e-09,-5.923443e-09,1.0366025e-08,-1.1846886e-08,-5.923443e-09,5.923443e-09,8.885165e-09,-5.923443e-09,-1.1846886e-08,0.0,-5.923443e-09,-1.0366025e-08,-7.404304e-10,5.923443e-09,2.9617215e-09,1.4808608e-09,-2.9617215e-09,-1.4808608e-09,4.14641e-08,-5.923443e-09,-2.9617215e-09,-8.885165e-09,-2.9617215e-09,2.9617215e-09,-8.885165e-09,1.3327747e-08,-2.9617215e-09,-4.8127973e-09,-2.2212912e-09,-1.4808608e-09,-2.9617215e-09,4.4425823e-09,-9.25538e-09,-4.4425823e-09,6.6638735e-09,0.0,-3.702152e-10,-1.4808608e-09,7.404304e-09,8.144734e-09,1.3327747e-08,4.8127973e-09,-5.923443e-09,-1.2957532e-09,3.702152e-10,-2.2212912e-09,5.5532277e-09,-2.2212912e-09,6
-710.96954,74.68781,2.0429883,11.260206,3.5204616,7.556267,-8.419154,4.627074,-7.412245,-6.583455,-7.1034837,-2.514284,-6.3930492,-2.7140589,-5.5276384,-6.4670835,-1.4501631,-0.3545744,-7.7263713,-7.2037487,-3.8475988,-3.3902836,-2.252368,-6.03146,-3.0615919,-4.6343503,-5.6556563,-5.1633625,-3.7646775,-2.412531,0.075974874,0.09241129,0.056845617,0.020784488,-0.0010917066,-0.0066664233,-0.0024175826,0.0033085165,0.0047742273,0.0011206341,-0.0046308483,-0.00946294,-0.012378993,-0.012879264,-0.010444553,-0.0064267595,-0.0038115568,-0.0041467613,-0.0065014376,-0.009377824,-0.011689447,-0.012314609,-0.010844202,-0.008653884,-0.0076348395,-0.008079975,-0.009028644,-0.01007583,-0.011265213,-0.011643424,-0.015567567,-0.019273488,-0.014323406,-0.012146804,-0.013058356,-0.013978193,-0.012473117,-0.007458061,0.00044094073,0.0075721345,0.009455435,0.0056320163,0.00043659302,-0.0015372592,0.00036522045,0.0030856559,0.00332141,0.0003588695,-0.0041323276,-0.007899218,-0.009172326,-0.007359354,-0.0037835645,-0.00088426546,-0.00022014919,-0.0018208786,-0.004743468,-0.0072791073,-0.007824703,-0.0065182485,1
-557.6057,60.48033,-2.360433,12.209586,2.7345092,6.727136,-18.600933,10.432792,-21.48223,-6.218648,-5.7372556,-1.338092,-4.1944494,-5.9072595,-3.1284726,-0.33386987,-6.246375,-2.4318464,-1.090543,1.2992667,-5.5393324,-0.1758037,0.9678146,-7.0479465,-2.6538749,-0.93461055,-5.63733,-3.3153281,-5.3911133,-5.234255,0.197118,0.06315054,0.078076445,0.0045677903,-0.055517416,0.014975032,-0.049185447,0.07258207,-0.03956315,-0.028769353,-0.020583812,-0.038964845,0.005889121,0.014613799,0.024766667,-0.06230946,-0.029742083,-0.01866311,-0.03284698,-0.004586262,-0.0048235906,0.01653092,0.0370449,0.042623222,0.050348453,0.08213128,0.08402959,-0.014098428,-0.026462628,0.0009441634,-0.0529873,0.005441219,0.013760488,-0.017478481,-0.0031186715,0.00030658656,-0.0064921803,-0.008453388,0.0055666403,-0.004859903,0.018382717,0.0018655753,-0.01354442,-0.00585633,0.007231246,-0.005862991,-0.010842177,0.002016873,-0.00068242155,0.006841604,0.001581571,0.013566708,0.0066277334,0.0026005544,0.0058678724,-0.015850516,-0.0024472324,0.006520944,-0.0005703523,0.0042474694,2
-693.07587,59.05472,-9.954397,5.0960336,3.0483022,0.66093826,-14.869417,-6.485589,-11.928067,-13.735576,-4.798976,-4.754243,-6.745654,-2.7139783,-1.4381639,-6.3193555,-3.9683459,-1.5675135,-5.782261,-4.0599766,-4.21338,-2.9461384,-2.7160933,-6.9191003,-2.6046917,-1.6175094,-1.6064538,0.22552632,2.961851,3.2916474,-4.8405574e-05,-6.681002e-05,-6.2414314e-05,-5.5324846e-05,-4.585853e-05,-3.4383625e-05,-2.1409254e-05,-7.5120192e-06,6.6727857e-06,2.0625776e-05,3.36515e-05,4.5224704e-05,5.4834807e-05,6.206659e-05,6.661929e-05,6.826547e-05,6.695674e-05,6.274847e-05,5.5811954e-05,4.6463014e-05,3.5102552e-05,2.2205939e-05,8.360056e-06,-5.862896e-06,-1.9815885e-05,-3.2917902e-05,-4.459528e-05,-5.4327156e-05,-6.171593e-05,-6.642268e-05,4.177387e-05,5.7731042e-05,5.3964028e-05,4.7835936e-05,3.9638373e-05,2.9715759e-05,1.8521823e-05,6.504059e-06,-5.776332e-06,-1.7819772e-05,-2.9089635e-05,-3.909808e-05,-4.7402747e-05,-5.3655185e-05,-5.7582303e-05,-5.90152e-05,-5.7879777e-05,-5.4238026e-05,-4.825702e-05,-4.0168212e-05,-3.034445e-05,-1.919673e-05,-7.2233493e-06,5.0662115e-06,1.7134593e-05,2.8455808e-05,3.8548435e-05,4.6971396e-05,5.335753e-05,5.742513e-05,4
-475.54868,53.54022,-12.421166,2.5572054,-3.03163,2.5443823,-17.893328,-2.1938157,-16.137638,-12.233162,-7.085907,-1.4504799,-7.2729535,-11.469048,-2.1546838,-1.237397,-8.552,1.561675,-5.1324964,-6.8602266,-3.0412211,2.5002108,2.3759773,3.2600305,7.484011,7.818562,5.3728333,3.3851728,1.7554679,1.4721779,0.006131428,0.006604939,0.008495005,0.0037881513,-0.00053523807,0.0054666386,-0.00013301431,-0.004471091,-0.0040346123,-0.0030104415,0.00077426725,-0.00065833185,0.0033892365,0.0044734944,0.00023809874,0.005565866,0.01098434,0.010681907,0.0054735965,0.0012628858,0.001585863,0.0007501339,0.0011360697,0.0020900064,-0.0024366903,-0.008570205,-0.005894859,0.0009468445,0.0038041712,0.0037006924,-0.008528186,-0.0054176464,0.00695024,0.0009960306,-0.0061352043,0.001167216,-0.0057053333,-0.011182018,-0.0021155206,0.005830839,0.0016086865,-0.008731157,-0.003126883,6.589439e-05,-0.006860401,-0.00054853136,0.007959311,0.0023828293,-0.008594152,-0.007232437,0.00080401724,-3.0093076e-06,-4.9971954e-05,0.0038752672,-0.0018895465,-0.011369826,-0.0051174783,0.0065709897,0.0054279245,-0.0009361651,6
-581.0251,76.1946,-5.7356534,9.828794,9.801775,13.2250805,-12.555953,5.2666016,-1.408309,-5.989353,-6.0463595,2.1623034,0.37179914,-1.170324,-6.393562,2.7366276,-2.8097646,-0.8438169,-1.7800146,-4.1005735,-1.1149169,-1.5028167,-1.428212,-1.7537452,-1.4429718,-0.09207284,-3.0114176,-3.1667018,-1.7382357,-1.3282328,0.016842313,0.028008964,0.03366294,0.029715525,0.015251953,-0.00039290567,-0.007233383,-0.0021245147,0.008428313,0.012706572,0.0057589374,-0.0047801198,-0.00881989,-0.0055079553,-0.0008041431,0.0009438231,-0.0011026023,-0.005389302,-0.008022049,-0.006147814,-0.0018633085,0.0010682456,0.0022485508,0.0025283918,0.00095910765,-0.0020795418,-0.0033509235,-0.0017121334,-5.6714412e-05,-0.00055225624,0.0152703365,0.030890554,0.046503272,0.047737088,0.03016104,0.007698465,-0.0025860155,0.0058705863,0.023304269,0.030795377,0.020003743,0.0028801549,-0.0042323605,0.00053668703,0.0078105982,0.010324553,0.006632207,-0.0004997695,-0.004858755,-0.00242153,0.0030961856,0.005998394,0.0064007086,0.0063353293,0.0043631783,0.00028586728,-0.0017991922,-0.00022456687,0.0013130356,0.0001772958,7
-549.4959,44.984608,-11.374869,6.4691076,-6.7110243,-0.7889778,-8.740354,-0.75766146,-8.297452,-7.658169,-7.8851643,-2.5377505,-5.246743,-3.0288978,-6.9419203,-0.93189776,-3.9597712,-5.585842,-5.2464247,-3.3715699,-4.914452,-4.661225,-3.3108976,-4.3407946,-3.6748686,-2.2125804,-1.4071724,0.76233804,2.858938,5.333472,4.3847095e-08,-2.1923547e-08,5.480887e-09,0.0,-5.480887e-09,1.0961774e-08,0.0,5.480887e-09,5.480887e-09,0.0,-5.480887e-09,1.0961774e-08,5.480887e-09,-3.4255543e-09,0.0,6.8511086e-10,6.8511086e-09,0.0,5.480887e-09,5.480887e-09,0.0,5.480887e-09,0.0,2.7404434e-09,2.7404434e-09,0.0,-2.0553326e-09,1.198944e-09,-1.507244e-08,1.0961774e-08,-2.7404434e-08,-1.2331996e-08,-6.165998e-09,2.7404434e-09,3.4255543e-09,-3.4255543e-09,-6.165998e-09,0.0,6.165998e-09,-5.480887e-09,-4.624498e-09,5.480887e-09,6.2516365e-09,1.0276663e-09,-2.7404434e-09,-1.3702217e-09,6.8511086e-10,-7.7074974e-10,8.5638857e-10,-1.7127771e-09,-8.563886e-11,6.8511086e-10,1.0276663e-09,-1.7127771e-09,-3.4255543e-10,-4.2819429e-10,-3.082999e-09,-3.082999e-09,4.110665e-09,1.7127771e-09,7
-733.60834,60.94268,0.9422127,16.914341,-4.3653336,14.087853,-8.775826,2.308117,-8.917536,-2.4010887,-5.3161917,-1.7659056,-0.26016724,-8.589009,-0.4645757,-2.022037,-2.2720618,2.581023,-7.511174,-0.65488976,-0.66796154,-3.9545827,-3.6369357,-3.1517403,-4.402005,-1.6571085,-4.730358,-1.784249,-2.529503,-3.6791923,0.006986024,0.009690432,0.009203645,0.008610184,0.008090374,0.007702549,0.0073526977,0.006865195,0.006108381,0.0050933086,0.003980268,0.002988415,0.0022650587,0.001798414,0.0014299924,0.0009592463,0.00027427985,-0.0005737055,-0.0013978302,-0.0019886862,-0.0022400576,-0.0022098557,-0.002080206,-0.0020433613,-0.0021862357,-0.0024440233,-0.0026487475,-0.002638973,-0.0023608396,-0.0018993315,0.009945507,0.013909881,0.013506056,0.013002189,0.012550363,0.012221804,0.011972319,0.011675687,0.011203213,0.010501839,0.0096246,0.00869865,0.007852199,0.007145581,0.0065463097,0.0059592146,0.005290103,0.004502489,0.0036359201,0.0027780246,0.0020131622,0.001380367,0.0008644921,0.00042089497,1.2830242e-05,-0.00036462955,-0.00068794313,-0.00092967966,-0.001083386,-0.0011703392,2
-750.0135,61.468513,-3.8841772,8.666881,-5.6406436,2.3504996,-9.032216,0.5980991,-13.6941805,-6.054272,-7.6889825,-3.0622551,-4.950362,-5.4017344,-7.8953066,-0.91138595,-3.7980177,-6.5548058,-5.3287406,-4.0492406,-2.4722219,-6.6058183,-3.501379,-1.7868028,-3.1624541,-1.6108465,-2.5214012,-3.4935846,-2.6971316,-1.6966194,0.014422126,0.025842154,0.027087318,0.019279972,0.010665922,0.0014088402,-0.0027774004,-0.0031270126,-0.0006553349,0.0038711964,0.0032277193,-0.0037081318,-0.009945859,-0.009427604,-0.007247231,-0.0047331504,-0.0032275843,-0.0067484593,-0.0069493633,-0.0040938416,-0.0024575102,-0.0032116058,-0.009292015,-0.009853278,-0.0021316467,0.0018333363,0.0004297072,-0.001306192,-0.0009896576,0.0017166146,0.00757551,0.0072763865,0.0069104694,0.011567629,0.014432928,0.0155554395,0.012080198,0.0068916157,0.0014642584,-0.0047384333,-0.006993224,-0.004289013,-0.00096329395,-0.0017466259,-0.004045079,-0.0065442617,-0.009181763,-0.00836574,-0.0069060223,-0.00424384,-0.0006313307,-7.80714e-05,0.00015862472,-0.0023603751,-0.007589376,-0.008741535,-0.0061930497,-0.0011949274,0.005302213,0.009545191,1
-672.04,74.47533,14.409736,21.184963,10.676107,19.990404,1.4763616,13.295494,-0.46102545,-0.20454061,-0.29760122,5.4159875,1.2457994,-1.5336407,5.331873,3.302007,-0.026873179,1.8079613,0.5619333,-0.0326403,1.3639675,-0.76047766,1.8482354,0.6597216,-0.5975314,1.2041048,-1.1102935,-0.39464793,-0.11160479,-0.02883596,-0.00023818719,-0.00026445233,-5.34683e-05,0.00028199368,0.00072234106,0.0012478688,0.0018426646,0.0024960784,0.0032008626,0.0039482587,0.004722911,0.005497529,0.0062315394,0.006873209,0.0073659164,0.0076566758,0.007704963,0.007488848,0.0070087872,0.006285211,0.0053541823,0.0042607165,0.0030525927,0.0017763701,0.00047608203,-0.00080571097,-0.002025526,-0.003137834,-0.0040957113,-0.0048544304,-0.003482559,-0.0049274764,-0.004932613,-0.0049342248,-0.0049225907,-0.0048861755,-0.004812738,-0.0046915775,-0.0045148293,-0.004279267,-0.0039870054,-0.0036459805,-0.0032694542,-0.002874709,-0.002481582,-0.002110084,-0.0017786073,-0.0015015,-0.0012884771,-0.0011430135,-0.0010626682,-0.0010392609,-0.0010599353,-0.0011081449,-0.0011651309,-0.0012112022,-0.0012271819,-0.0011957253,-0.0011026621,-0.0009381368,2
-517.9711,53.78497,-13.065556,0.8839176,-6.113266,2.2937024,-14.123847,-3.9615574,-8.165008,-8.311297,-10.758882,-0.6112495,-3.7937822,-9.437809,-4.326545,-3.8739815,-7.500618,1.4993675,-9.281529,-5.838015,-4.072454,-3.8259697,-6.646304,-4.7177973,-2.7195165,-1.6277732,0.4344274,0.5370947,1.4397453,0.49437422,0.00018251684,0.00025808634,0.000257826,0.00025736188,0.00025681854,0.00025602052,0.00025509513,0.00025398866,0.00025273644,0.00025130308,0.0002497042,0.00024795532,0.00024604233,0.00024397366,0.00024175503,0.00023939206,0.00023687346,0.00023420769,0.0002314061,0.0002284517,0.00022536711,0.00022216367,0.00021881307,0.00021534928,0.00021177229,0.00020806654,0.00020427024,0.00020033952,0.0001963239,0.00019221207,-0.0001260548,-0.00017823381,-0.00017809939,-0.00017780224,-0.00017742871,-0.00017692923,-0.00017632646,-0.00017562322,-0.00017480327,-0.0001738793,-0.00017285135,-0.0001717208,-0.00017047954,-0.00016913924,-0.00016770801,-0.00016617881,-0.00016454596,-0.00016282575,-0.00016100859,-0.00015910514,-0.00015711325,-0.00015503292,-0.00015287628,-0.00015063473,-0.00014831121,-0.00014591712,-0.0001434537,-0.0001409105,-0.000138304,-0.00013564213,5
-441.89935,41.014683,-22.293228,-0.9274273,-12.80634,-10.960305,-17.619051,4.730735,-17.692385,-8.308787,-4.5149245,-6.426517,-6.5078773,-0.40551692,-6.6420636,-0.1251027,0.337239,1.5680505,0.42245138,5.253966,0.5698368,-0.11629506,-4.145099,0.28258333,0.3718126,0.719565,0.3312956,0.73376334,-2.5119026,-2.1236782,-8.030942e-08,4.015471e-08,0.0,-2.0077355e-08,2.5096694e-09,0.0,1.00386774e-08,5.0193387e-09,0.0,2.5096694e-09,-1.00386774e-08,-2.5096694e-09,-7.529008e-09,2.5096694e-09,-6.274173e-09,-6.274173e-09,-5.0193387e-09,1.1293512e-08,-7.529008e-09,2.5096694e-09,-1.00386774e-08,1.882252e-09,2.5096694e-09,3.764504e-09,0.0,0.0,-1.882252e-09,3.1370866e-09,2.5096694e-09,-6.274173e-09,1.00386774e-08,-2.0077355e-08,-1.2548347e-09,-1.00386774e-08,-1.5058015e-08,-1.2548347e-09,-2.5096694e-09,3.1370867e-10,2.5096694e-09,-3.764504e-09,-5.3330473e-09,-2.5096694e-09,3.764504e-09,1.882252e-09,0.0,3.1370866e-09,0.0,-1.5685434e-10,-2.5096694e-09,1.882252e-09,-1.0666095e-08,1.2548347e-09,1.1764074e-09,6.9015904e-09,-1.882252e-09,1.2548347e-09,-3.1370867e-10,0.0,-3.764504e-09,-1.2548347e-09,5
-743.33826,92.08913,12.672967,23.29259,7.8714037,14.864423,0.5011341,9.497875,-7.2688932,-2.5039027,-7.2364063,2.9604037,2.12285,-2.3284016,2.9260275,4.6062293,-0.50057554,-0.21778405,4.1560273,1.1854262,-2.5158446,-0.30911243,5.211253,1.4590126,-1.4487013,-1.9755925,0.17536141,-2.604919,-1.5809864,1.3572179,0.08753754,0.0065555642,0.018222576,-0.025478818,-0.040916193,-0.0015911595,-0.03933374,-0.011631244,-0.04449368,-0.008426337,-0.016876016,-0.013547856,-0.012945305,-0.01336874,-0.015855515,-0.011525156,-0.0039129225,0.008189506,0.0054256106,-0.00094372395,0.010278418,-0.004949679,0.023010883,0.0075120344,0.000581232,0.0040159463,-0.021459777,-0.0085388785,-0.013605603,-0.01973951,0.10083992,0.05923045,0.050979365,0.018406454,0.00225827,0.022826754,-0.001710584,0.019408626,0.000365488,0.014223926,0.011891647,0.011477773,0.010115853,0.004871179,0.0050997394,0.012114527,0.010432763,0.018677663,0.01325954,0.007173829,0.009316082,0.0035139788,0.021851454,0.01249774,0.009337244,0.0075568766,-0.0063636843,-0.0018352505,-0.002594059,-0.006521059,1
-583.4708,82.63321,-3.9394603,14.344496,4.323161,13.081875,-0.5373638,11.583923,-12.573075,-8.408049,-2.5184612,3.1381142,0.5083374,-4.541156,2.0559034,5.109356,-3.6010294,0.12061302,0.29531488,-0.31922626,1.1377314,-1.5081145,-0.51624835,-0.5769051,-0.36811903,-1.582554,-1.2475041,-0.45529285,0.44114164,-0.025702605,-0.38598904,-0.17527223,0.1627717,0.032833632,-0.021172792,0.002713291,-0.037603855,0.018669864,0.11202684,0.064722314,0.01735591,-0.011193149,-0.049356118,0.015338485,0.029401142,-0.0041585783,0.024616655,0.010041332,-0.04365463,-0.035877652,0.019215403,0.026339618,0.012189415,0.015036627,0.0029942435,-0.008427523,-0.014864093,-0.010546716,-0.0007329628,-0.0014676235,-0.031481083,-0.004656354,0.006852994,-0.011800987,0.0051209135,0.011641884,0.0013777608,-0.006762306,0.012099612,0.0067703295,-0.008931895,0.0006017169,0.0010706097,0.0002934143,-0.008435697,-0.0005486285,0.010149753,-0.005385354,-0.0036566844,0.0061492478,0.0005212647,-0.0025487223,0.0031344008,-0.0020915861,0.0003046411,0.011805032,0.002798157,-0.0036828548,-0.00926906,-0.016246684,3
-666.4238,58.245556,-3.906613,8.508747,-0.1344413,1.0852542,-9.912254,3.0751188,-9.345833,-3.4345186,-5.602609,-1.6166188,-3.8690026,-6.118216,-5.060844,-3.0092232,-2.721066,-5.5380297,-4.080729,-3.8715591,-4.517877,-2.9421442,-4.9900427,-2.860694,-1.5996287,-3.7933547,-2.6099303,-1.3665851,-2.7486029,-2.191446,-4.2399774e-05,-6.184725e-05,-6.737161e-05,-7.569556e-05,-8.561698e-05,-9.563457e-05,-0.000104078725,-0.0001092478,-0.00010958439,-0.00010392512,-9.149397e-05,-7.209057e-05,-4.6098266e-05,-1.4516152e-05,2.1138445e-05,5.886735e-05,9.644065e-05,0.00013139869,0.00016144878,0.00018450792,0.00019893059,0.00020362416,0.00019819863,0.00018295387,0.00015891099,0.00012774694,9.165157e-05,5.3172018e-05,1.5023042e-05,-2.0124666e-05,0.00030123285,0.00041389465,0.00037799162,0.00032081592,0.0002461722,0.00015905591,6.517309e-05,-2.9318138e-05,-0.00011833575,-0.00019623319,-0.00025825406,-0.00030080794,-0.00032172215,-0.00032037913,-0.0002977177,-0.00025619578,-0.00019953564,-0.00013247057,-6.0370658e-05,1.1145567e-05,7.661785e-05,0.00013116695,0.00017081255,0.0001927721,0.00019566485,0.00017951967,0.00014587578,9.757197e-05,3.8544003e-05,-2.6504198e-05,2
-574.94385,77.035515,-12.694661,19.32399,-1.8391713,17.758186,-9.873014,1.739424,-12.103495,-5.5522356,-2.2615328,1.5190287,-3.090742,-3.0973592,-3.1126127,-0.4574056,-2.605287,3.3347313,-1.7884897,0.7338395,0.86549354,-1.7128801,0.52869,-3.4914858,-2.0771263,1.345811,-1.4300758,0.3821742,-0.3496263,-2.2801545,-0.25493872,-0.25360462,-0.08520914,-0.041818466,-0.06959396,-0.05543577,-0.00822843,0.025182342,0.032220744,0.0124512315,-0.02415651,-0.045119733,-0.024583535,0.004493643,-0.012518234,-0.046160292,-0.028282832,0.011086999,0.0013573162,-0.034094088,-0.03406765,-0.007835804,-0.0011631513,-0.016027108,-0.019608743,-0.013307753,-0.023717154,-0.027600044,0.0020185572,0.0128440475,0.05879939,0.05215059,0.009396717,0.0034282082,0.006693195,0.0022740765,0.004125514,0.009714048,0.013815505,0.016107846,0.012511565,0.007886355,0.0030997214,-0.0066775396,-0.010099842,-0.0061134906,-0.010218165,-0.012779073,-0.0040263915,-0.003546691,-0.012650368,-0.013048225,-0.009340235,-0.0087011,-0.0051136445,0.00018496513,0.004778138,0.0063061174,-0.0006263394,-0.0050677443,6
-520.7017,51.195213,-13.292185,5.309592,-11.251258,-3.0974314,-13.643037,-1.8976496,-11.164197,-8.245501,-5.238338,-3.3451781,-5.742533,1.279357,-0.5087663,-6.6420207,-1.8566586,-0.9176503,-7.0010905,-0.60093385,-2.6367097,-4.437437,-4.128333,-1.8809558,-3.5334184,-4.6382194,-1.6008918,-0.13074884,-2.007439,-0.96833473,-0.0030352275,-0.0042612287,-0.004168807,-0.0040179677,-0.0038135317,-0.0035617868,-0.0032704035,-0.0029479212,-0.0026034673,-0.002246311,-0.0018855784,-0.0015297784,-0.0011865827,-0.0008626382,-0.0005633023,-0.00029262833,-5.3360727e-05,0.00015302234,0.0003261619,0.0004666686,0.00057591597,0.00065585243,0.000708739,0.00073706044,0.0007432885,0.00072982576,0.0006988989,0.00065259536,0.00059284235,0.00052145455,0.002593528,0.0036410596,0.0035617761,0.003432523,0.003257507,0.0030422476,0.0027934464,0.0025186134,0.0022256884,0.0019228124,0.0016178697,0.0013181858,0.0010304173,0.00076015986,0.00051193836,0.00028908782,9.377135e-05,-7.294913e-05,-0.00021101335,-0.00032116505,-0.0004048321,-0.00046387018,-0.0005004177,-0.00051671267,-0.00051497103,-0.0004972703,-0.00046551393,-0.00042140897,-0.00036649904,-0.00030221144,5
-448.65964,46.093056,-12.928032,11.02126,-2.5265381,12.723509,-2.1986887,5.8896112,-5.6077175,1.2410197,-5.296277,2.262301,2.4679668,-0.72159827,-0.86366665,5.5264606,-2.5512445,2.4329183,2.2968636,0.4194964,0.19857797,5.150828,2.2801816,2.5886016,4.838772,5.2076178,3.1635196,3.9384058,3.2559729,1.7371227,0.00650762,0.009286033,0.009438656,0.009477932,0.009332628,0.009114971,0.008991246,0.009002888,0.009035168,0.008955092,0.008753091,0.008534208,0.008388364,0.008299317,0.0081877345,0.008016143,0.0078216735,0.0076489015,0.0074845166,0.007283692,0.0070480006,0.0068403515,0.0067050573,0.0065939375,0.006406758,0.006113499,0.0058102678,0.0056244857,0.0055660224,0.0055004866,-0.0008742514,-0.0011247278,-0.00087574386,-0.0006892069,-0.00073343824,-0.0010028058,-0.0012960549,-0.0013667075,-0.0011465682,-0.0008377741,-0.0007532025,-0.0010221261,-0.001442185,-0.0016491716,-0.0014657233,-0.0010883347,-0.0009101017,-0.0011390676,-0.0015901555,-0.0018632283,-0.0017327317,-0.001360894,-0.0011288621,-0.0012648689,-0.0016392914,-0.0019112156,-0.001858398,-0.0015646381,-0.0013099296,-0.0013029431,6
-666.62866,85.19706,12.928177,18.123684,12.306794,20.040255,1.396312,13.785873,-1.0627192,-5.190562,1.0062647,5.400482,0.23398012,-1.281426,5.0110326,3.3263452,1.7146212,2.3732977,1.0500451,-1.2480236,0.9815089,-2.3555546,2.8509285,1.1623216,-1.402492,1.6510915,-1.257529,-0.34965244,-1.6608115,-0.6879271,-0.06791968,-0.08836761,-0.06972411,-0.049279608,-0.03347504,-0.023188697,-0.016712822,-0.013058665,-0.0118422005,-0.011800472,-0.011142918,-0.0092492085,-0.0071203313,-0.005980016,-0.00583687,-0.00554422,-0.00407076,-0.0016129917,0.0005408486,0.0013032608,0.00093040004,0.00074581365,0.0017585366,0.003771668,0.005832679,0.007201601,0.007719516,0.00754627,0.0068507264,0.005692523,0.034594912,0.0426548,0.02773973,0.012151442,0.0011990888,-0.004938427,-0.008306956,-0.009983585,-0.010130515,-0.009490397,-0.009323026,-0.010047842,-0.010823722,-0.010659146,-0.009579768,-0.008585143,-0.0086100325,-0.009570159,-0.010389891,-0.010026027,-0.008491252,-0.006788961,-0.0058857673,-0.005937333,-0.006481819,-0.0070431787,-0.007381625,-0.007411456,-0.0071207136,-0.006487799,1
